SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-20-2017,Single Family Residential,612 3rd St SE,Washington,DC,20003,2650000,7,8.0,Capitol Hill,5750,4493,1877,29,461,,Sold,,,http://www.redfin.com/DC/Washington/612-3rd-St-SE-20003/home/10186402,MRIS,DC9661741,N,Y,38.881711,-77.001565
PAST SALE,July-31-2017,Townhouse,909 Webster St NW,Washington,DC,20011,610000,6,4.0,Petworth,,2700,1907,80,,,Sold,,,http://www.redfin.com/DC/Washington/909-Webster-St-NW-20011/home/113865411,MRIS,DC9937050,N,Y,38.9442329,-77.0257996
PAST SALE,July-31-2017,Single Family Residential,2801 Chesapeake St NW,Washington,DC,20008,2375000,6,4.5,Forest Hills,5717,11423,1929,80,415,,Sold,,,http://www.redfin.com/DC/Washington/2801-Chesapeake-St-NW-20008/home/9992085,MRIS,DC9634885,N,Y,38.9506892,-77.0563775
PAST SALE,,Multi-Family (2-4 Unit),4917 1st St NW,Washington,DC,20011,805000,6,4.0,,3366,3527,1936,,239,,,,,http://www.redfin.com/DC/Washington/4917-1st-St-NW-20011/home/10069901,,,N,Y,38.9501004,-77.0126586
PAST SALE,September-29-2017,Single Family Residential,5225 Partridge Ln NW,Washington,DC,20016,2040000,7,5.5,Kent,4784,9091,1941,20,426,,Sold,,,http://www.redfin.com/DC/Washington/5225-Partridge-Ln-NW-20016/home/9944167,MRIS,DC9943008,N,Y,38.934607,-77.1071793
PAST SALE,September-15-2017,Townhouse,1123 Euclid St NW,Washington,DC,20009,1333000,6,3.0,Columbia Heights,3494,3494,1907,34,382,,Sold,,,http://www.redfin.com/DC/Washington/1123-Euclid-St-NW-20009/home/10030652,MRIS,DC10028782,N,Y,38.9240201,-77.0277533
PAST SALE,September-15-2017,Townhouse,2003 13th St NW,Washington,DC,20009,1700000,6,6.0,Old City #2,1706,,1906,34,996,,Sold,,,http://www.redfin.com/DC/Washington/2003-13th-St-NW-20009/home/9873633,MRIS,DC10070975,N,Y,38.917194,-77.029299
PAST SALE,October-3-2017,Townhouse,1668 Avon Pl NW,Washington,DC,20007,1920000,7,4.0,Georgetown,2928,2747,1900,16,656,,Sold,,,http://www.redfin.com/DC/Washington/1668-Avon-Pl-NW-20007/home/9931010,MRIS,DC9781129,N,Y,38.9123554,-77.061183
PAST SALE,September-1-2017,Single Family Residential,4712 Yuma St NW,Washington,DC,20016,970000,6,6.0,American University Park,2958,4583,1940,48,328,,Sold,,,http://www.redfin.com/DC/Washington/4712-Yuma-St-NW-20016/home/9947339,MRIS,DC9952467,N,Y,38.9460507,-77.0940611
PAST SALE,September-15-2017,Single Family Residential,2011 16th St SE,Washington,DC,20020,435000,6,4.0,Anacostia,3416,3840,1936,34,127,,Sold,,,http://www.redfin.com/DC/Washington/2011-16th-St-SE-20020/home/10158061,MRIS,DC10027764,N,Y,38.8650129,-76.9825032
PAST SALE,,Multi-Family (2-4 Unit),436 Mellon St SE,Washington,DC,20032,447500,6,4.0,,3248,4201,1943,,138,,,,,http://www.redfin.com/DC/Washington/436-Mellon-St-SE-20032/home/10166447,,,N,Y,38.8479876,-77.0007018
PAST SALE,September-8-2017,Single Family Residential,3606 Quesada St NW,Washington,DC,20015,1450000,6,3.5,Chevy Chase,3516,7780,1927,41,412,,Sold,,,http://www.redfin.com/DC/Washington/3606-Quesada-St-NW-20015/home/9970477,MRIS,DC10005221,N,Y,38.9683885,-77.0735275
PAST SALE,September-11-2017,Townhouse,3629 Winfield Ln NW,Washington,DC,20007,1600000,6,6.5,Georgetown,3200,2086,1985,38,500,225,Sold,,,http://www.redfin.com/DC/Washington/3629-Winfield-Ln-NW-20007/home/9932133,MRIS,DC9830188,N,Y,38.9122073,-77.0712399
PAST SALE,,Condo/Co-op,700 6th St NE,Washington,DC,20002,1000000,6,3.5,,2394,,1912,,418,,,,,http://www.redfin.com/DC/Washington/700-6th-St-NE-20002/home/9896640,,,N,Y,38.8991278,-76.9986182
PAST SALE,,Multi-Family (5+ Unit),1719 27th St SE,Washington,DC,20020,615000,,,,5304,6363,1952,,116,,,,,http://www.redfin.com/DC/Washington/1719-27th-St-SE-20020/home/10150918,,,N,Y,38.868835,-76.9692263
PAST SALE,October-2-2017,Single Family Residential,5100 Tilden St NW,Washington,DC,20016,2050000,6,5.5,Spring Valley,3589,19138,1939,17,571,,Sold,,,http://www.redfin.com/DC/Washington/5100-Tilden-St-NW-20016/home/9945362,MRIS,DC8595725,N,Y,38.9402421,-77.1008336
PAST SALE,September-29-2017,Multi-Family (2-4 Unit),1250 Owen Pl NE,Washington,DC,20002,656900,,,Trinidad,3440,3528,1935,20,191,,Sold,,,http://www.redfin.com/DC/Washington/1250-Owen-Pl-NE-20002/home/10095772,MRIS,DC9894871,N,Y,38.9055688,-76.9864553
PAST SALE,August-1-2017,Single Family Residential,4323 Garfield St NW,Washington,DC,20007,2450000,7,6.5,Wesley Heights,6545,11116,1929,79,374,,Sold,,,http://www.redfin.com/DC/Washington/4323-Garfield-St-NW-20007/home/9956277,MRIS,DC9681025,N,Y,38.9278047,-77.0847654
PAST SALE,October-9-2017,Townhouse,1125 Columbia Rd NW,Washington,DC,20009,1146000,6,5.0,Columbia Heights,3200,2787,1912,10,358,,Sold,,,http://www.redfin.com/DC/Washington/1125-Columbia-Rd-NW-20009/home/10029344,MRIS,DC10077168,N,Y,38.9278852,-77.0284024
PAST SALE,September-5-2017,Single Family Residential,5300 Central Ave SE,Washington,DC,20019,428000,6,4.0,Deanwood,4590,5229,1987,44,93,,Sold,,,http://www.redfin.com/DC/Washington/5300-Central-Ave-SE-20019/home/10132716,MRIS,DC10013072,N,Y,38.8875629,-76.9252298
PAST SALE,September-15-2017,Townhouse,4601 Grant St NE,Washington,DC,20019,480000,8,4.0,Deanwood,1716,2513,2016,34,280,,Sold,,,http://www.redfin.com/DC/Washington/4601-Grant-St-NE-20019/home/113716338,MRIS,DC9914752,N,Y,38.8980937,-76.9364551
PAST SALE,September-8-2017,Single Family Residential,1909 Foxview Cir NW,Washington,DC,20007,3850000,6,6.5,1801 Foxhall,8024,12357,2015,41,480,458,Sold,,,http://www.redfin.com/DC/Washington/1909-Foxview-Cir-NW-20007/home/52386607,MRIS,DC9954914,N,Y,38.9156823,-77.0853932
PAST SALE,August-31-2017,Single Family Residential,3206 Nash Pl SE,Washington,DC,20020,515000,6,4.0,Hill Crest,2100,6887,1956,49,245,,Sold,,,http://www.redfin.com/DC/Washington/3206-Nash-Pl-SE-20020/home/10145686,MRIS,DC10017244,N,Y,38.8726111,-76.9589935
PAST SALE,September-8-2017,Single Family Residential,3818 Ingomar St NW,Washington,DC,20015,2010000,6,4.5,Chevy Chase,3348,5549,1927,41,600,,Sold,,,http://www.redfin.com/DC/Washington/3818-Ingomar-St-NW-20015/home/9969189,MRIS,DC9988481,N,Y,38.9581994,-77.0756112
PAST SALE,September-11-2017,Single Family Residential,3125 Chain Bridge Rd NW,Washington,DC,20016,3500000,7,7.5,Kent,7870,28100,1941,38,445,,Sold,,,http://www.redfin.com/DC/Washington/3125-Chain-Bridge-Rd-NW-20016/home/9942685,MRIS,DC9994691,N,Y,38.9320151,-77.09353
PAST SALE,August-31-2017,Townhouse,901 Varnum St NW,Washington,DC,20011,900000,6,4.5,Petworth,2025,1480,1908,49,444,,Sold,,,http://www.redfin.com/DC/Washington/901-Varnum-St-NW-20011/home/10041746,MRIS,DC9959572,N,Y,38.943163,-77.025322
PAST SALE,,Multi-Family (2-4 Unit),1281 Simms Pl NE,Washington,DC,20002,545000,8,4.0,,3697,3559,1934,,147,,,,,http://www.redfin.com/DC/Washington/1281-Simms-Pl-NE-20002/home/10094501,,,N,Y,38.9083816,-76.9828703
PAST SALE,August-31-2017,Multi-Family (2-4 Unit),3535 13th St NW,Washington,DC,20010,1190000,7,6.0,Columbia Heights,2898,2598,1910,49,411,,Sold,,,http://www.redfin.com/DC/Washington/3535-13th-St-NW-20010/home/10027407,MRIS,DC10072891,N,Y,38.933797,-77.029387
PAST SALE,,Townhouse,919 O St NW,Washington,DC,20001,1300000,6,3.0,,2982,1100,1900,,436,,,,,http://www.redfin.com/DC/Washington/919-O-St-NW-20001/home/9877704,,,N,Y,38.9087729,-77.024783
PAST SALE,September-12-2017,Single Family Residential,5508 North Capitol St NW,Washington,DC,20011,980000,6,4.5,Brightwood,5100,5750,2016,37,192,,Sold,,,http://www.redfin.com/DC/Washington/5508-N-Capitol-St-NW-20011/home/103932104,MRIS,DC9998314,N,Y,38.9570546,-77.0090827
PAST SALE,August-31-2017,Single Family Residential,1653 North Portal Dr NW,Washington,DC,20012,1500000,7,5.5,Colonial Village,5116,11473,2003,49,293,,Sold,,,http://www.redfin.com/DC/Washington/1653-N-Portal-Dr-NW-20012/home/10188312,MRIS,DC9972739,N,Y,38.990983,-77.03877
PAST SALE,July-31-2017,Townhouse,2323 Park Pl SE,Washington,DC,20020,338000,6,3.5,Randle Heights,1360,2500,1974,80,249,,Sold,,,http://www.redfin.com/DC/Washington/2323-Park-Pl-SE-20020/home/10147663,MRIS,DC9970712,N,Y,38.8713332,-76.9722209
PAST SALE,July-31-2017,Single Family Residential,5023 Reno Rd NW,Washington,DC,20008,1400000,6,3.5,Chevy Chase,3580,8015,1932,80,391,,Sold,,,http://www.redfin.com/DC/Washington/5023-Reno-Rd-NW-20008/home/9971767,MRIS,DC9992181,N,Y,38.95579,-77.073106
PAST SALE,August-1-2017,Single Family Residential,2922 Glover Dr NW,Washington,DC,20016,3500000,6,5.5,Wesley Heights,6800,9650,2016,79,515,,Sold,,,http://www.redfin.com/DC/Washington/2922-Glover-Dr-NW-20016/home/9956287,MRIS,DC9898092,N,Y,38.9282366,-77.0849805
PAST SALE,July-31-2017,Townhouse,1727 S St NW,Washington,DC,20009,1877000,6,3.5,Old City #2,4147,2150,1912,80,453,,Sold,,,http://www.redfin.com/DC/Washington/1727-S-St-NW-20009/home/9858375,MRIS,DC9962182,N,Y,38.9142827,-77.0403919
PAST SALE,August-29-2017,Single Family Residential,4829 Loughboro Rd NW,Washington,DC,20016,1600000,6,5.5,Spring Valley,3171,12940,1954,51,505,,Sold,,,http://www.redfin.com/DC/Washington/4829-Loughboro-Rd-NW-20016/home/9946830,MRIS,DC9938475,N,Y,38.9326709,-77.0943814
PAST SALE,,Single Family Residential,5050 Millwood Ln NW,Washington,DC,20016,5200000,6,5.5,,3382,23717,1941,,1538,,,,,http://www.redfin.com/DC/Washington/5050-Millwood-Ln-NW-20016/home/9943095,,,N,Y,38.9334996,-77.1017659
PAST SALE,August-31-2017,Multi-Family (2-4 Unit),1211 19th St NE,Washington,DC,20002,730000,8,4.0,Trinidad,3420,2116,1940,49,213,,Sold,,,http://www.redfin.com/DC/Washington/1211-19th-St-NE-20002/home/10110022,MRIS,DC9959884,N,Y,38.906033,-76.975864
PAST SALE,October-2-2017,Single Family Residential,4520 Westhall Dr NW,Washington,DC,20007,2555000,6,5.5,Palisades,6700,7145,2003,17,381,,Sold,,,http://www.redfin.com/DC/Washington/4520-Westhall-Dr-20007/home/113533987,MRIS,DC9992361,N,Y,38.9067082,-77.083044
PAST SALE,August-18-2017,Single Family Residential,1729 Park Rd NW,Washington,DC,20010,1565000,6,4.5,Mount Pleasant,4020,4511,1908,62,389,,Sold,,,http://www.redfin.com/DC/Washington/1729-Park-Rd-NW-20010/home/10009834,MRIS,DC9945000,N,Y,38.9329596,-77.0395434
PAST SALE,August-29-2017,Townhouse,3318 Prospect St NW,Washington,DC,20007,1400000,6,4.0,Georgetown,1620,1270,1900,51,864,,Sold,,,http://www.redfin.com/DC/Washington/3318-Prospect-St-NW-20007/home/9925040,MRIS,DC9991463,N,Y,38.9058074,-77.0667339
PAST SALE,October-12-2017,Single Family Residential,1515 Hamlin St NE,Washington,DC,20017,1020000,6,4.0,Brookland,3057,8842,1925,7,334,,Sold,,,http://www.redfin.com/DC/Washington/1515-Hamlin-St-NE-20017/home/10093895,MRIS,DC9971258,N,Y,38.927779,-76.9830269
PAST SALE,October-2-2017,Single Family Residential,6552 Eastern Ave NE,Washington,DC,20012,625000,6,3.0,Takoma Park,2872,5008,1915,17,218,,Sold,,,http://www.redfin.com/DC/Washington/6552-Eastern-Ave-NE-20012/home/10079492,MRIS,DC9963395,N,Y,38.9701578,-77.0084541
PAST SALE,,Single Family Residential,5063 Overlook Rd NW,Washington,DC,20016,3770000,6,5.5,,3919,11277,1954,,962,,,,,http://www.redfin.com/DC/Washington/5063-Overlook-Rd-NW-20016/home/9942715,,,N,Y,38.9374842,-77.1031328
PAST SALE,August-11-2017,Single Family Residential,2930 Mills Ave NE,Washington,DC,20018,870000,6,5.5,Woodridge,4600,9142,2016,69,189,,Sold,,,http://www.redfin.com/DC/Washington/2930-Mills-Ave-NE-20018/home/10102585,MRIS,DC9850272,N,Y,38.9281286,-76.9740135
PAST SALE,August-21-2017,Single Family Residential,5423 32nd St NW,Washington,DC,20015,1172500,6,3.5,Chevy Chase,2950,4824,1931,59,397,,Sold,,,http://www.redfin.com/DC/Washington/5423-32nd-St-NW-20015/home/9992775,MRIS,DC9982638,N,Y,38.9619257,-77.0636911
